"","playerID","name","IP","ER","ERA","K","ebWAR","efWAR"
"375","leeth01","Thornton Lee",2122,909,3.86,1166,23.44,27.61
"376","rodriwa01","Wandy Rodriguez",1814,687,3.41,1273,23.35,26.12
"377","brilene01","Nelson Briles",1993,785,3.54,1155,23.28,23.88
"378","westbja01","Jake Westbrook",1834,711,3.49,962,23.28,23.31
"379","lopated01","Eddie Lopat",1900,681,3.23,888,23.25,23.23
"380","purkebo01","Bob Purkey",2048,844,3.71,839,23.24,23.96
"381","perezma02","Martín Pérez",1843,732,3.57,931,23.17,22.89
"382","leebi03","Bill Lee",1762,648,3.31,865,23.14,20.62
"383","billich01","Chad Billingsley",1329,462,3.13,1038,23.11,22.23
"384","pattima01","Marty Pattin",1906,751,3.55,1181,23.1,20.42
"385","rawlesh01","Shane Rawley",1737,692,3.59,988,23.02,20.7
"386","oroscje01","Jesse Orosco",1347,455,3.04,1169,23.01,12.97
"387","ericksc01","Scott Erickson",2247,1019,4.08,1014,23,28.37
"388","mcgratu01","Tug McGraw",1474,524,3.2,1175,23,15.38
"389","belchti01","Tim Belcher",2597,1124,3.9,1437,22.98,25.91
"390","mahleri01","Rick Mahler",1960,782,3.59,1009,22.96,22.95
"391","mcnalda01","Dave McNally",2506,1004,3.61,1338,22.81,28.37
"392","harderi01","Rich Harden",1105,379,3.09,1050,22.79,19.91
"393","singebi01","Bill Singer",1997,799,3.6,1451,22.78,31.58
"394","suttebr01","Bruce Sutter",982,290,2.66,865,22.77,16.71
"395","nuxhajo01","Joe Nuxhall",2253,946,3.78,1374,22.73,31.22
"396","burrira01","Ray Burris",2168,906,3.76,1245,22.7,20.75
"397","hamptmi01","Mike Hampton",2431,903,3.34,1217,22.59,28.87
"398","sullifr01","Frank Sullivan",1635,604,3.32,989,22.57,32.55
"399","lawve01","Vern Law",2622,1113,3.82,1171,22.56,30.08
"400","hadlebu01","Bump Hadley",2423,1118,4.15,1576,22.55,13.53
"401","andujjo01","Joaquin Andujar",2108,828,3.54,1184,22.48,23.06
"402","willido03","Dontrelle Willis",1444,534,3.33,973,22.47,22.35
"403","marquge01","Germán Márquez",1483,537,3.26,955,22.45,24.32
"404","suppaje01","Jeff Suppan",2862,1220,3.84,1398,22.44,26.16
"405","bibbyji01","Jim Bibby",1638,624,3.43,1180,22.37,21.82
"406","morrima01","Matt Morris",1993,742,3.35,1181,22.34,29.34
"407","alcansa01","Sandy Alcantara",1056,349,2.97,634,22.31,17.4
"408","dragodi01","Dick Drago",1744,688,3.55,958,22.18,21.97
"409","escobke01","Kelvim Escobar",1699,676,3.58,1259,22.18,26.57
"410","fiersmi01","Mike Fiers",1594,621,3.51,1000,22.17,18.55
"411","haasmo01","Moose Haas",1724,724,3.78,1024,22.16,25.39
"412","perezol01","Oliver Pérez",1897,751,3.56,1709,22.13,20.57
"413","floydga01","Gavin Floyd",1474,558,3.41,1027,22.01,21.89
"414","stonest01","Steve Stone",1731,717,3.73,1154,21.95,19.65
"415","jacksda02","Danny Jackson",2143,850,3.57,1240,21.94,30.7
"416","oliveda02","Darren Oliver",2267,944,3.75,1244,21.89,20.92
"417","freelky01","Kyle Freeland",1257,455,3.26,637,21.84,17.24
"418","swiftbi02","Bill Swift",1531,569,3.34,747,21.8,21.73
"419","nagych01","Charles Nagy",1760,747,3.82,979,21.79,25.97
"420","blackbu02","Bud Black",1899,773,3.66,960,21.78,18.61
"421","wadderu01","Rube Waddell",1624,733,4.06,1591,21.72,32.99
"422","melanma01","Mark Melancon",1141,354,2.79,766,21.72,18.47
"423","petryda01","Dan Petry",1904,770,3.64,1124,21.68,21.81
"424","walberu01","Rube Walberg",2241,1039,4.17,1428,21.67,16.21
"425","trachst01","Steve Trachsel",2747,1174,3.85,1483,21.64,20.92
"426","hawkila01","LaTroy Hawkins",1737,683,3.54,981,21.63,16.52
"427","valdeis01","Ismael Valdez",1797,732,3.67,980,21.55,19.24
"428","smithza01","Zane Smith",2135,831,3.5,1069,21.54,31.28
"429","hugheph01","Phil Hughes",1546,620,3.61,1007,21.51,24.15
"430","burdele01","Lew Burdette",3012,1346,4.02,1219,21.5,23.12
"431","hollade01","Derek Holland",1947,786,3.63,1243,21.44,22.71
"432","mcmahdo02","Don McMahon",1362,499,3.3,1032,21.4,3.1
"433","hansoer01","Erik Hanson",1676,719,3.86,1178,21.35,32.58
"434","jonesra01","Randy Jones",1743,655,3.38,889,21.34,23.97
"435","rodonca01","Carlos Rodón",1137,408,3.23,976,21.31,21.73
"436","batismi01","Miguel Batista",2275,920,3.64,1270,21.3,22.53
"437","daviswa01","Wade Davis",1207,414,3.09,961,21.29,20.06
"438","archech01","Chris Archer",1688,653,3.48,1374,21.28,25.81
"439","dobsojo01","Joe Dobson",1977,789,3.59,1204,21.27,29.97
"440","iwakuhi01","Hisashi Iwakuma",1074,383,3.21,677,21.24,15.82
"441","pavanca01","Carl Pavano",2049,849,3.73,1136,21.19,26.47
"442","burgmto01","Tom Burgmeier",1124,376,3.01,675,21.18,10.74
"443","bakersc02","Scott Baker",1234,472,3.44,850,21.15,18.92
"444","dobsopa01","Pat Dobson",1885,744,3.55,1204,21.07,25.24
"445","volqued01","Edinson Volquez",1844,733,3.58,1334,21.01,21.92
"446","novaiv01","Iván Nova",1695,689,3.66,931,21,19.99
"447","guzmaju01","Juan Guzman",1681,705,3.77,1256,20.91,25.51
"448","burnsbr01","Britt Burns",1161,427,3.31,870,20.9,21.03
"449","ellisdo01","Dock Ellis",1986,767,3.48,1173,20.9,29.5
"450","parkch01","Chan Ho Park",2225,944,3.82,1606,20.9,22.45
"451","facero01","Roy Face",1263,458,3.26,841,20.87,8.91
"452","nomohi01","Hideo Nomo",2089,881,3.8,1730,20.87,27.11
"453","hernaro01","Roberto Hernandez",1399,489,3.15,1082,20.86,16.74
"454","wilcomi01","Milt Wilcox",2020,844,3.76,1333,20.85,25.15
"455","normafr01","Fred Norman",1838,725,3.55,1370,20.83,18.97
"456","brogler01","Ernie Broglio",1229,454,3.32,779,20.76,13.66
"457","mcdonbe01","Ben McDonald",1444,575,3.58,878,20.72,20.75
"458","montgje01","Jeff Montgomery",978,327,3.01,792,20.69,12.92
"459","reardje01","Jeff Reardon",1203,408,3.05,958,20.69,11.71
"460","hillke01","Ken Hill",2076,854,3.7,1051,20.66,22.58
"461","schmijo01","Johnny Schmitz",1844,759,3.7,1075,20.66,18.5
"462","aguilri01","Rick Aguilera",1499,569,3.42,1114,20.65,20.48
"463","zieglbr01","Brad Ziegler",1033,310,2.7,583,20.65,11.05
"464","peterfr01","Fritz Peterson",2007,817,3.66,912,20.63,29.14
"465","anderbr04","Brett Anderson",1590,614,3.48,875,20.62,22.78
"466","odorija01","Jake Odorizzi",1598,621,3.5,1079,20.6,21.49
"467","eichhma01","Mark Eichhorn",1006,324,2.9,696,20.59,16.27
"468","garbege01","Gene Garber",1492,509,3.07,1052,20.54,16.42
"469","jonesdo01","Doug Jones",1355,483,3.21,951,20.4,22.47
"470","bassich01","Chris Bassitt",1165,417,3.22,723,20.38,17.79
"471","o'delbi01","Billy O Dell",1785,700,3.53,1103,20.36,22.06
"472","horlejo01","Joe Horlen",1770,679,3.45,807,20.31,21.98
"473","estrama01","Marco Estrada",1509,588,3.51,1049,20.27,18.5
"474","hollagr01","Greg Holland",888,283,2.87,855,20.23,18.46
"475","helliri01","Rick Helling",1648,722,3.94,950,20.21,10.43
"476","woodal02","Alex Wood",1492,562,3.39,1007,20.19,22.94
"477","bonhabi01","Bill Bonham",1392,549,3.55,1030,20.11,22.5
"478","masteju01","Justin Masterson",1411,556,3.55,984,20.11,21.52
"479","latosma01","Mat Latos",1371,494,3.24,979,20.08,23.93
"480","millean01","Andrew Miller",1233,433,3.16,1154,20.07,20.8
"481","jonessa02","Sam Jones",1635,647,3.56,1559,20.06,22.15
"482","kisonbr01","Bruce Kison",1768,691,3.52,1182,20.06,21.93
"483","dotsori01","Richard Dotson",1963,842,3.86,1141,20.02,19.99
"484","carmofa01","Roberto Hernandez",1605,644,3.61,914,19.98,17.89
"485","derripa01","Paul Derringer",2973,1156,3.5,1768,19.98,53.42
"486","thornma01","Matt Thornton",952,310,2.93,845,19.98,16.15
"487","loaizes01","Esteban Loaiza",2315,1040,4.04,1243,19.97,27.43
"488","betanra01","Rafael Betancourt",957,310,2.92,884,19.96,19.51
"489","snellbl01","Blake Snell",1212,429,3.19,1041,19.96,20.97
"490","streehu01","Huston Street",953,286,2.7,805,19.96,15.94
"491","sorenla01","Lary Sorensen",1773,742,3.77,817,19.94,23.79
"492","mccarbr01","Brandon McCarthy",1533,599,3.52,952,19.92,22.82
"493","brittza01","Zack Britton",945,294,2.8,637,19.92,15.28
"494","cordefr01","Francisco Cordero",1095,354,2.91,926,19.9,16.78
"495","vuckope01","Pete Vuckovich",1517,578,3.43,1088,19.89,20.52
"496","padilvi01","Vicente Padilla",1718,664,3.48,1073,19.88,21.77
"497","johnske02","Ken Johnson",1679,701,3.76,997,19.87,21.1
"498","woodrbr01","Brandon Woodruff",1013,334,2.97,784,19.86,19.34
"499","hellije01","Jeremy Hellickson",1543,597,3.48,879,19.77,18.1
"500","hendrli01","Liam Hendriks",1032,365,3.18,931,19.77,21.15
"501","madsory01","Ryan Madson",1198,388,2.91,896,19.77,17.87
"502","lavelga01","Gary Lavelle",1082,353,2.94,852,19.75,13.54
"503","willist02","Stan Williams",1692,690,3.67,1232,19.69,16.34
"504","jansela01","Larry Jansen",1669,639,3.45,1063,19.68,26.35
"505","smithjo05","Joe Smith",1145,374,2.94,788,19.66,13.6
"506","hoytwa01","Waite Hoyt",3234,1454,4.05,1634,19.61,27.43
"507","mungova01","Van Mungo",1899,751,3.56,1669,19.61,20.58
"508","perezpa01","Pascual Perez",1300,451,3.12,859,19.59,20.65
"509","brownto05","Tom Browning",2026,832,3.7,1029,19.57,16.63
"510","lampde01","Dennis Lamp",1797,702,3.52,992,19.57,24.01
"511","feldmsc01","Scott Feldman",1650,645,3.52,940,19.49,20.23
"512","doteloc01","Octavio Dotel",983,315,2.88,1057,19.47,16.58
"513","timlimi01","Mike Timlin",1536,551,3.23,959,19.46,12.91
"514","reedri01","Rick Reed",1711,720,3.79,919,19.44,18.44
"515","francje01","Jeff Francis",1471,578,3.54,917,19.43,21.54
"516","mortoca01","Carl Morton",1483,583,3.54,756,19.4,19.98
"517","harrigr01","Greg Harris",1563,600,3.45,1176,19.39,13.15
"518","rodried05","Eduardo Rodriguez",1230,458,3.35,853,19.39,18.51
"519","billija01","Jack Billingham",2084,866,3.74,1231,19.38,24.52
"520","forstte01","Terry Forster",1056,371,3.16,868,19.38,16.43
"521","tewksbo01","Bob Tewksbury",1982,810,3.68,830,19.36,30.67
"522","wachami01","Michael Wacha",1599,635,3.57,994,19.36,20.21
"523","benitar01","Armando Benitez",1001,330,2.97,983,19.35,10.99
"524","hunteto02","Tommy Hunter",1240,452,3.28,754,19.35,15.64
"525","lemasde01","Denny Lemaster",1695,714,3.79,1172,19.35,16.54
"526","abbotji01","Jim Abbott",1861,836,4.04,908,19.32,20.69
"527","marcush01","Shaun Marcum",1222,442,3.26,828,19.29,17.15
"528","galehde01","Denny Galehouse",1935,911,4.24,1125,19.28,28.67
"529","rootch01","Charlie Root",2758,1079,3.52,1832,19.26,26.51
"530","soriara01","Rafael Soriano",895,279,2.81,749,19.25,14.39
"531","perraro01","Ron Perranoski",1094,371,3.05,590,19.22,5.08
"532","saundjo01","Joe Saunders",1598,609,3.43,886,19.22,17.83
"533","o'tooji01","Jim O Toole",1560,620,3.58,979,19.19,25.07
"534","wettejo01","John Wetteland",953,314,2.97,906,19.19,15.72
"535","syndeno01","Noah Syndergaard",1085,378,3.14,795,19.18,22.55
"536","weaveje01","Jeff Weaver",2088,897,3.87,1186,19.18,26.78
"537","tidrodi01","Dick Tidrow",1632,628,3.46,1047,19.17,16.07
"538","allenjo02","Johnny Allen",1559,694,4.01,1243,19.16,26.76
"539","smylydr01","Drew Smyly",1307,505,3.48,944,19.12,17.56
"540","capuach01","Chris Capuano",1717,682,3.57,1213,19.11,21.9
"541","colboji01","Jim Colborn",1488,602,3.64,816,19.11,16.56
"542","mintogr01","Greg Minton",1184,402,3.06,684,19.09,6.9
"543","cishest01","Steve Cishek",1106,361,2.94,879,19.08,14.7
"544","ottavad01","Adam Ottavino",970,312,2.89,848,19.05,14
"545","chandsp01","Spud Chandler",1484,553,3.35,865,19.04,23.32
"546","contrjo01","José Contreras",1325,515,3.5,918,19.04,20.19
"547","muldema01","Mark Mulder",1459,579,3.57,788,19.03,19.05
"548","carrocl02","Clay Carroll",1329,468,3.17,754,19,12.59
"549","sadecra01","Ray Sadecki",2398,1033,3.88,1516,18.99,25.02
"550","bentoal01","Al Benton",1518,612,3.63,900,18.97,10.87
"551","clarkwa02","Watson Clark",1603,646,3.63,944,18.97,23.26
"552","watsoto01","Tony Watson",1006,319,2.85,649,18.95,12.22
"553","vandejo01","Johnny Vander Meer",2008,862,3.86,1695,18.92,20.42
"554","gulledo01","Don Gullett",1294,449,3.12,921,18.89,17.98
"555","hahnno01","Noodles Hahn",1536,690,4.04,851,18.88,27.51
"556","rookeji01","Jim Rooker",1689,650,3.46,1025,18.88,21.98
"557","smithbr01","Bryn Smith",1760,660,3.38,1053,18.88,25.2
"558","percitr01","Troy Percival",913,293,2.89,835,18.87,12.15
"559","ashbyan01","Andy Ashby",1971,805,3.68,1002,18.85,21.21
"560","farrst01","Steve Farr",837,291,3.13,656,18.78,9.38
"561","pinedmi01","Michael Pineda",1356,523,3.47,946,18.78,22.83
"562","giustda01","Dave Giusti",1664,705,3.81,1080,18.77,17.15
"563","neaglde01","Denny Neagle",2134,858,3.62,1369,18.72,22.57
"564","clevimi01","Mike Clevinger",980,334,3.07,690,18.7,16.01
"565","pomerdr01","Drew Pomeranz",1193,441,3.33,912,18.67,15.69
"566","darliro01","Ron Darling",2496,1094,3.94,1582,18.59,23.32
"567","martica04","Carlos Martinez",1302,486,3.36,886,18.54,19.47
"568","miltoer01","Eric Milton",1760,797,4.08,1086,18.53,17.73
"569","crowdal01","General Crowder",1852,840,4.08,973,18.49,20.03
"570","tillmch01","Chris Tillman",1394,544,3.51,814,18.49,17.09
"571","mchugco01","Collin McHugh",1218,440,3.25,909,18.47,19.29
"572","boydoi01","Oil Can Boyd",1425,603,3.81,864,18.44,16.5
"573","seleaa01","Aaron Sele",2468,1103,4.02,1375,18.39,29.39
"574","pelfrmi01","Mike Pelfrey",1746,727,3.75,961,18.32,21.57
"575","penaal01","Alejandro Pena",1009,335,2.99,794,18.29,15.21
"576","sainjo01","Johnny Sain",1910,785,3.7,1047,18.23,21.69
"577","garcija02","Jaime García",1379,515,3.36,890,18.22,19.65
"578","stottto01","Todd Stottlemyre",2428,1082,4.01,1566,18.2,28.27
"579","grayjo02","Jon Gray",1358,520,3.45,917,18.14,21.78
"580","culpra01","Ray Culp",1724,710,3.71,1223,18.1,19.88
"581","ueharko01","Koji Uehara",706,203,2.59,745,18.1,15.3
"582","iglesra01","Raisel Iglesias",858,267,2.8,741,18.08,15.57
"583","correke01","Kevin Correia",1649,674,3.68,986,18.07,17.57
"584","reedst01","Steve Reed",1126,377,3.01,722,18,2.47
"585","cashnan01","Andrew Cashner",1473,579,3.54,858,17.97,17.89
"586","aguirha01","Hank Aguirre",1393,570,3.68,859,17.91,13.54
"587","peterga01","Gary Peters",1954,813,3.74,1186,17.88,27.23
"588","drabomo01","Moe Drabowsky",1614,700,3.9,1163,17.83,8.26
"589","morrobr01","Brandon Morrow",1101,393,3.21,1018,17.83,16.9
"590","rignejo01","Johnny Rigney",1087,459,3.8,785,17.83,13.03
"591","wickmbo01","Bob Wickman",1340,492,3.3,855,17.83,13.9
"592","rodnefe01","Fernando Rodney",1275,463,3.27,1048,17.8,15.97
"593","marquja01","Jason Marquis",2227,904,3.65,1229,17.76,20.45
"594","petityu01","Yusmeiro Petit",1305,478,3.3,854,17.75,14.42
"595","millebo04","Bob Miller",1537,616,3.61,876,17.74,10.8
"596","brownmo01","Mordecai Brown",1252,453,3.26,521,17.7,22
"597","davisst02","Storm Davis",1877,827,3.97,1101,17.68,22.93
"598","hutchfr01","Fred Hutchinson",1298,513,3.56,747,17.68,22.12
"599","troutst01","Steve Trout",1527,620,3.65,811,17.68,21.57
"600","vaughhi01","Hippo Vaughn",2187,898,3.7,1472,17.67,25.69
"601","anderty01","Tyler Anderson",1208,458,3.41,683,17.66,16.8
"602","hudliwi01","Willis Hudlin",2228,1099,4.44,952,17.65,25.53
"603","putzjj01","J J  Putz",787,240,2.74,788,17.59,14.62
"604","mclaide01","Denny McLain",1461,587,3.62,914,17.58,15.39
"605","wangch01","Chien Ming Wang",1037,385,3.34,551,17.56,13.85
"606","valvejo01","Jose Valverde",851,261,2.76,833,17.55,12.48
"607","frankry01","Ryan Franklin",1467,578,3.55,761,17.51,9.32
"608","leebi02","Bill Lee",2190,890,3.66,1203,17.48,24.94
"609","davieza02","Zach Davies",1440,554,3.46,740,17.44,16.45
"610","downssc01","Scott Downs",909,287,2.84,609,17.38,11.79
"611","galleza01","Zac Gallen",794,259,2.94,570,17.38,13.07
"612","fitzmal01","Al Fitzmorris",1201,482,3.61,601,17.34,13.34
"613","walketa01","Taijuan Walker",1308,500,3.44,844,17.31,16.25
"614","cardwdo01","Don Cardwell",2063,933,4.07,1178,17.29,15.36
"615","mcgloly01","Lynn McGlothen",1421,583,3.69,1015,17.25,17.27
"616","merriji01","Jim Merritt",1405,586,3.75,868,17.19,18.45
"617","shower01","Eric Show",1629,632,3.49,1005,17.19,14.2
"618","sanfoja02","Jack Sanford",1830,792,3.9,1090,17.15,19.97
"619","uriasju01","Julio Urías",960,302,2.83,637,17.14,17.11
"620","harnipe01","Pete Harnisch",2108,872,3.72,1305,17.1,18.02
"621","wegmabi01","Bill Wegman",1623,708,3.93,736,17.04,14.54
"622","richaga01","Garrett Richards",1409,549,3.51,897,17.02,19.55
"623","schumha02","Hal Schumacher",2127,773,3.27,1084,17.02,12.67
"624","manaese01","Sean Manaea",1297,519,3.6,774,17.01,17.6
"625","ruckena01","Nap Rucker",1488,812,4.91,773,17,8.2
"626","waitsri01","Rick Waits",1431,634,3.99,820,16.97,17.95
"627","jacksmi02","Michael Jackson",1297,462,3.21,1039,16.96,8.96
"628","larocda01","Dave LaRoche",1047,395,3.4,887,16.94,9.31
"629","jacksgr01","Grant Jackson",1308,497,3.42,916,16.93,14.18
"630","mizelvi01","Vinegar Bend Mizell",1488,601,3.64,1072,16.93,19.55
"631","byrdpa01","Paul Byrd",1912,767,3.61,958,16.91,15.64
"632","beattji01","Jim Beattie",1126,459,3.67,739,16.89,19.46
"633","marshmi01","Mike Marshall",1289,452,3.16,899,16.89,15.93
"634","brazlal01","Al Brazle",1284,476,3.34,686,16.87,13.62
"635","rozemda01","Dave Rozema",1134,407,3.23,596,16.87,14.67
"636","lewisco01","Colby Lewis",1225,471,3.46,814,16.84,18.26
"637","smilejo01","John Smiley",2077,857,3.71,1275,16.84,29.07
"638","berrijo01","José Berríos",1491,594,3.59,971,16.81,21.94
"639","breweji01","Jim Brewer",957,341,3.21,801,16.78,8.36
"640","stantmi02","Mike Stanton",1431,560,3.52,989,16.78,13.24
"641","donovdi01","Dick Donovan",1738,701,3.63,775,16.76,21.05
"642","buehlwa01","Walker Buehler",960,307,2.88,681,16.76,18.19
"643","affelje01","Jeremy Affeldt",1257,459,3.29,852,16.75,13.12
"644","deleojo01","Jose DeLeon",2055,831,3.64,1666,16.75,26.73
"645","giolilu01","Lucas Giolito",1228,477,3.5,901,16.74,18.61
"646","langfri01","Rick Langford",1419,568,3.6,815,16.71,18.61
"647","stammcr01","Craig Stammen",1287,456,3.19,821,16.7,15.17
"648","musgrjo01","Joe Musgrove",1244,472,3.41,852,16.69,19.55
"649","aasedo01","Don Aase",980,387,3.55,660,16.66,13.56
"650","pfeffje01","Jeff Pfeffer",1841,813,3.97,770,16.61,5.77
"651","romose01","Sergio Romo",1105,378,3.08,938,16.55,16.12
"652","paxtoja01","James Paxton",1040,379,3.28,829,16.53,20.3
"653","belisma01","Matt Belisle",1269,459,3.26,857,16.52,17.57
"654","silvaca01","Carlos Silva",1422,564,3.57,689,16.49,15.71
"655","figueed01","Ed Figueroa",1240,473,3.43,681,16.47,17.05
"656","branded01","Ed Brandt",1550,612,3.55,895,16.46,9.09
"657","hernawi01","Willie Hernandez",928,315,3.05,725,16.43,11.71
"658","kendrky01","Kyle Kendrick",1469,594,3.64,789,16.42,15.17
"659","fulmemi01","Michael Fulmer",899,340,3.4,504,16.41,13.26
"660","stalege01","Gerry Staley",1933,793,3.69,837,16.4,14.72
"661","bedrost01","Steve Bedrosian",1275,454,3.2,1008,16.39,8.63
"662","harvema01","Matt Harvey",1280,523,3.68,875,16.35,21.4
"663","swancr01","Craig Swan",1190,464,3.51,797,16.35,15.72
"664","moehlbr01","Brian Moehler",1776,785,3.98,869,16.34,20.75
"665","priorma01","Mark Prior",750,249,2.99,799,16.33,16.62
"666","baileho02","Homer Bailey",1728,711,3.7,1156,16.32,23.99
"667","lopezro02","Rodrigo Lopez",1491,626,3.78,898,16.28,17.36
"668","severlu01","Luis Severino",865,293,3.05,702,16.22,16.16
"669","underto01","Tom Underwood",1562,629,3.62,1094,16.22,19.91
"670","millewa04","Wade Miller",1004,377,3.38,715,16.21,14.1
"671","burkejo03","John Burkett",2905,1290,4,1620,16.2,41.23
"672","howelja01","Jay Howell",928,340,3.3,737,16.13,14.28
"673","burneco01","Corbin Burnes",870,278,2.88,833,16.12,20.07
"674","deshaji01","Jim Deshaies",1459,596,3.68,850,16.1,8.52
"675","pottene01","Nels Potter",1591,732,4.14,983,16.1,13.02
"676","redmama01","Mark Redman",1365,579,3.82,720,16.06,17.48
"677","ruhleve01","Vern Ruhle",1422,571,3.61,772,16.03,15.73
"678","campri01","Rick Camp",953,315,2.97,514,16.01,8.52
"679","mcculla02","Lance McCullers Jr",1090,394,3.25,838,15.98,19.42
"680","coopewi01","Wilbur Cooper",2520,1042,3.72,1266,15.95,21.25
"681","niesejo01","Jon Niese",1346,535,3.58,841,15.94,17.68
"682","marmoca01","Carlos Marmol",813,267,2.96,967,15.93,11.95
"683","hoytla01","LaMarr Hoyt",1347,553,3.69,791,15.9,19.64
"684","wyattwh01","Whit Wyatt",1590,656,3.71,1148,15.9,20.23
"685","bosmadi01","Dick Bosman",1501,629,3.77,766,15.88,16.44
"686","raudo01","Doug Rau",1174,425,3.26,763,15.86,16.93
"687","chatwty01","Tyler Chatwood",1181,457,3.48,690,15.84,12.48
"688","grimsro02","Ross Grimsley",1739,696,3.6,866,15.84,17.51
"689","herreke01","Kelvin Herrera",753,240,2.87,569,15.83,11.36
"690","barkele01","Len Barker",1340,580,3.9,1124,15.82,27.5
"691","fernajo02","José Fernández",586,170,2.61,664,15.79,15.94
"692","mccormi03","Mike McCormick",2277,1010,3.99,1235,15.74,16.84
"693","bondto01","Tommy Bond",938,421,4.04,507,15.72,7.28
"694","gonzama02","Marco Gonzales",1284,507,3.55,670,15.7,17.04
"695","nelsoje01","Jeff Nelson",999,364,3.28,924,15.7,10.23
"696","nenro01","Robb Nen",856,264,2.78,827,15.68,18.38
"697","tomlijo01","Josh Tomlin",1482,609,3.7,793,15.68,14.72
"698","taillja01","Jameson Taillon",1042,392,3.39,630,15.67,16.64
"699","crainje01","Jesse Crain",742,226,2.74,591,15.67,9.69
"700","kernji01","Jim Kern",704,229,2.93,672,15.67,13.98
"701","reynosh01","Shane Reynolds",2034,834,3.69,1340,15.67,31.44
"702","shawbo01","Bob Shaw",1644,680,3.72,806,15.65,16.79
"703","garcija01","Santiago Casilla",918,292,2.86,669,15.64,8.79
"704","shielsc01","Scot Shields",879,279,2.86,743,15.64,12.18
"705","rhodear01","Arthur Rhodes",1547,632,3.68,1288,15.62,18.36
"706","marbefi01","Firpo Marberry",1800,769,3.85,1105,15.6,8.4
"707","mossido01","Don Mossi",1434,582,3.65,835,15.6,21.55
"708","romerri01","Ricky Romero",909,328,3.25,599,15.6,12.64
"709","quantpa01","Paul Quantrill",1533,594,3.49,743,15.59,13.25
"710","hildeor01","Oral Hildebrand",1251,607,4.37,699,15.52,11.11
"711","anderla02","Larry Andersen",1081,367,3.06,886,15.47,16.29
